subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-22,meta_spatial,meta_L_PPA_PHG,run4,0.739102065856869,0.7640321174038726,0.7515670916303707,0.7535014124698428,0.0019343208394720923
sub-23,meta_spatial,meta_L_PPA_PHG,run3,0.728818766664736,0.7975361737390005,0.7631774702018683,0.7790759741102361,0.015898503908367778
sub-23,meta_spatial,meta_L_PPA_PHG,run4,0.6916797663320123,0.7019547800944338,0.6968172732132231,0.7080147209479499,0.011197447734726862
sub-24,meta_spatial,meta_L_PPA_PHG,run3,0.6847820350372709,0.7260998243144515,0.7054409296758613,0.7121912639671435,0.006750334291282245
sub-24,meta_spatial,meta_L_PPA_PHG,run4,0.9589186428120634,0.9743212624703024,0.966619952641183,0.9660751356021732,-0.0005448170390097706
sub-25,meta_spatial,meta_L_PPA_PHG,run3,0.4632758879186094,0.594339967764935,0.5288079278417722,0.5540941278952225,0.02528620005345028
sub-25,meta_spatial,meta_L_PPA_PHG,run4,0.3095674995003815,0.3236315175907237,0.31659950854555263,0.3155878459344922,-0.0010116626110604487
sub-26,meta_spatial,meta_L_PPA_PHG,run3,0.778684510096764,0.8033492722117456,0.7910168911542548,0.79972322953865,0.008706338384395274
sub-26,meta_spatial,meta_L_PPA_PHG,run4,0.6274719789319452,0.5638103371704274,0.5956411580511862,0.6224314329649933,0.026790274913807033
sub-27,meta_spatial,meta_L_PPA_PHG,run3,0.9863506440808335,0.9681810686290122,0.9772658563549228,0.9742828011564614,-0.002983055198461426
sub-27,meta_spatial,meta_L_PPA_PHG,run4,0.9360546374007691,0.9483460477885677,0.9422003425946683,0.9228958256743872,-0.019304516920281123
sub-28,meta_spatial,meta_L_PPA_PHG,run3,0.8725753059412057,0.8263649550995115,0.8494701305203586,0.8484791018165141,-0.0009910287038444876
sub-28,meta_spatial,meta_L_PPA_PHG,run4,0.7856146142519449,0.7982840522839442,0.7919493332679446,0.7910159039488995,-0.0009334293190450538
sub-01,meta_spatial,meta_L_PPC_SPL,run3,0.7838600766300748,0.7601598582702029,0.7720099674501388,0.7958572675241732,0.02384730007403435
sub-01,meta_spatial,meta_L_PPC_SPL,run4,0.736618255264507,0.633864302175825,0.685241278720166,0.6803023395093566,-0.0049389392108094565
sub-02,meta_spatial,meta_L_PPC_SPL,run3,0.7708685259483626,0.8592584202737485,0.8150634731110555,0.8336674852514497,0.0186040121403942
sub-02,meta_spatial,meta_L_PPC_SPL,run4,0.6251255824908154,0.6490524276852192,0.6370890050880174,0.6345392784215207,-0.0025497266664966656
sub-03,meta_spatial,meta_L_PPC_SPL,run3,0.7261282511339451,0.6824759720971838,0.7043021116155644,0.7055674224408627,0.0012653108252982381
sub-03,meta_spatial,meta_L_PPC_SPL,run4,0.6996969833959786,0.6946118859097689,0.6971544346528737,0.684424523552869,-0.012729911100004765
sub-04,meta_spatial,meta_L_PPC_SPL,run3,0.9220487220026681,0.8947681926767622,0.9084084573397151,0.8979592680611295,-0.010449189278585624
sub-04,meta_spatial,meta_L_PPC_SPL,run4,0.8961202709270375,0.9094373873068802,0.9027788291169588,0.9360188556187382,0.033240026501779374
sub-05,meta_spatial,meta_L_PPC_SPL,run3,0.8445268000118954,0.8743750270475503,0.8594509135297228,0.8530560662674898,-0.00639484726223305
sub-05,meta_spatial,meta_L_PPC_SPL,run4,0.9604211707039036,0.8389355426910545,0.8996783566974791,0.9034571590889907,0.0037788023915116264
sub-06,meta_spatial,meta_L_PPC_SPL,run3,0.5778866618850215,0.5435884347274728,0.5607375483062471,0.5580098720006443,-0.0027276763056027775
sub-06,meta_spatial,meta_L_PPC_SPL,run4,0.7019107477405968,0.6372383318616384,0.6695745398011176,0.6733670980216955,0.0037925582205778907
sub-07,meta_spatial,meta_L_PPC_SPL,run3,0.41595928998637416,0.5103810883654004,0.46317018917588726,0.4938738771194945,0.030703687943607227
sub-07,meta_spatial,meta_L_PPC_SPL,run4,0.8888031013240311,0.8377533007775482,0.8632782010507896,0.8738076636135594,0.010529462562769876
sub-08,meta_spatial,meta_L_PPC_SPL,run3,0.5255504307056746,0.5537232303366209,0.5396368305211477,0.5583503971575204,0.01871356663637269
sub-08,meta_spatial,meta_L_PPC_SPL,run4,0.8336236707926777,0.8246325781285267,0.8291281244606022,0.8182823715542631,-0.010845752906339157
sub-09,meta_spatial,meta_L_PPC_SPL,run3,0.7958395966823617,0.7680764719122241,0.7819580342972929,0.7776242129552446,-0.004333821342048294
sub-09,meta_spatial,meta_L_PPC_SPL,run4,0.7031215864567986,0.6823112036860274,0.692716395071413,0.6889371123512448,-0.0037792827201682533
sub-10,meta_spatial,meta_L_PPC_SPL,run3,0.8774000747458237,0.9371127972979777,0.9072564360219006,0.8995333023891338,-0.007723133632766888
